,Ano,TituloLivro,GeneroLivro,NomeAutor,GeneroAutor,FaixaEtariaAutor,PaisAutor,NomeEditora,SedeEditora,PaisEdicao,Vencedor,Finalista,Semifinalista
178,2024,A Sombra Azul do Minotauro,Poesia,Patricia Claudine Hoffmann,Feminino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
179,2024,Á sombra de Sofia,Romance,Andreia Modesto,Feminino,de 50 a 60 anos,Brasil,Folhas de Relva,Brasil,Brasil,Não,Não,Não
180,2024,À Sombra do Escondido,Poesia,Osvaldo Duarte,Masculino,de 60 a 70 anos,Brasil,Âncora,Portugal,Portugal,Não,Não,Não
181,2024,A sorte do sopro,Poesia,Brunno Leal,Masculino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
182,2024,A tela finalmente escura,Romance,Cali Boreaz,Feminino,de 40 a 50 anos,Brasil,Kafka,Brasil,Brasil,Não,Não,Não
183,2024,A terceira mulher de Quintana,Romance,Ramon Castro Reis,Masculino,de 50 a 60 anos,Brasil,Bestiário,Brasil,Brasil,Não,Não,Não
184,2024,A Trombeta Vaga,Conto,Simao Lucas Pires,Masculino,de 30 a 40 anos,Portugal,Quetzal,Portugal,Portugal,Não,Não,Não
185,2024,A tua boca anda mentindo,Conto,Luciana Lachini,Feminino,de 50 a 60 anos,Brasil,11 Editora,Brasil,Brasil,Não,Não,Não
186,2024,A última ceia,Conto,Marcio Francisco Felix,Masculino,de 40 a 50 anos,Brasil,Caravana,Brasil,Brasil,Não,Não,Não
187,2024,A última noite de José Wilker,Conto,Andre Balaio,Masculino,de 50 a 60 anos,Brasil,Caos e Letras,Brasil,Brasil,Não,Não,Não
188,2024,A última praia do Brasil,Romance,I. Boca Migotto,Masculino,de 40 a 50 anos,Brasil,Bestiário,Brasil,Brasil,Não,Não,Não
189,2024,A Última Rave do Século XX,Dramaturgia,Eder Rodrigues,Masculino,de 40 a 50 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
190,2024,A última volta do rio,Romance,Nei Lopes,Masculino,de 80 a 90 anos,Brasil,Record,Brasil,Brasil,Não,Não,Não
191,2024,A um passo do bizarro,Conto,Rodrigo Ortiz Vinholo,Masculino,de 30 a 40 anos,Brasil,Delirium,Brasil,Brasil,Não,Não,Não
192,2024,A valsa com a morte,Crônica,Joao Tordo,Masculino,de 40 a 50 anos,Portugal,Companhia das Letras Portugal,Portugal,Portugal,Não,Não,Sim
193,2024,A verdade e um pouco mais,Dramaturgia,Vana Medeiros,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
194,2024,A vertigem da folha,Poesia,Eduardo Fazal,Masculino,de 30 a 40 anos,Brasil,Bestiário,Brasil,Brasil,Não,Não,Não
195,2024,A Vida Airada de Dom Perdigote,Romance,Paulo Moreiras,Masculino,de 50 a 60 anos,Portugal,LeYa,Portugal,Portugal,Não,Não,Não
196,2024,A vida ao lado da vida,Poesia,Elvira Santos,Feminino,de 70 a 80 anos,Portugal,Mosaico,Portugal,Portugal,Não,Não,Não
197,2024,A Vida Breve dos Cães ,Romance,Elton Frederick,Masculino,de 40 a 50 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
198,2024,A vida é bela mas não é justa,Conto,Uagno Lima,Masculino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
199,2024,"A vida é cruel, Ana Maria: diálogos imaginários com minha mãe",Crônica,Fabio De Melo,Masculino,de 50 a 60 anos,Brasil,Record,Brasil,Brasil,Não,Não,Não
200,2024,A vida é isso depois passa,Poesia,Caio Carmacho,Masculino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
201,2024,A vida mais invisível de Maria das Dores,Romance,Armando Milioni,Masculino,de 70 a 80 anos,Brasil,Quelônio,Brasil,Brasil,Não,Não,Não
202,2024,A vida segue ,Crônica,Raphael Cerqueira Silva,Masculino,de 40 a 50 anos,Brasil,Caravana,Brasil,Brasil,Não,Não,Não
203,2024,A Vila - Romance histórico de um sertão,Romance,Zezito Rodrigues Da Silva,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
204,2024,À vontade,Poesia,Flavia Lamary,Feminino,de 30 a 40 anos,Brasil,Miguilim,Brasil,Brasil,Não,Não,Não
205,2024,A Voz de Lisboa Com Paris,Romance,Miguel Leonardo,Masculino,de 20 a 30 anos,Portugal,Gato-Bravo,Portugal,Portugal,Não,Não,Não
206,2024,ab cena,Poesia,Sabrina Dalbelo,Feminino,de 40 a 50 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
207,2024,ABCdário Erótico,Poesia,Giselle Ribeiro,Prefiro não informar,de 50 a 60 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
208,2024,Aberto Todos os Dias,Poesia,Joao Luis Barreto Guimaraes,Masculino,de 50 a 60 anos,Portugal,Quetzal,Portugal,Portugal,Não,Não,Sim
209,2024,Abissais,Poesia,Marcos Roberto Dos Santos Amaral,Masculino,de 30 a 40 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
210,2024,Abissal,Poesia,Zulmira Alves Correia,Feminino,de 20 a 30 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
211,2024,Abnegação das sombras,Poesia,Eduardo Quina,Masculino,de 40 a 50 anos,Portugal,Officium Lectionis,Portugal,Portugal,Não,Não,Não
212,2024,Abraça-me em Maio,Poesia,Teresa Veludo,Feminino,de 60 a 70 anos,Portugal,Mosaico,Portugal,Portugal,Não,Não,Não
213,2024,Abrir a boca da cobra,Poesia,Sofia Mariutti,Feminino,de 30 a 40 anos,Brasil,"Círculo de Poemas, Luna Parque e Fósforo",Brasil,Brasil,Não,Não,Não
214,2024,Abstrações: Gritos que ecoam da alma,Poesia,Chirles De Oliveira,Feminino,de 40 a 50 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
215,2024,Abusados,Romance,Ana Luisa Assis Oliveira,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
216,2024,Acalanto em Lá menor ,Conto,Flavia Joss,Feminino,de 40 a 50 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
217,2024,Acayu Torém,Conto,Ayala Gurgel,Masculino,de 50 a 60 anos,Brasil,Edições CriAr,Brasil,Brasil,Não,Não,Não
218,2024,Acenos da memória - crônicas de uma vida inteira,Crônica,Wilma Tinoco,Feminino,de 60 a 70 anos,Brasil,Skoobooks,Brasil,Brasil,Não,Não,Não
219,2024,Acerto de contas,Conto,Vinicius Ferreira,Masculino,de 30 a 40 anos,Brasil,Faria e Silva,Brasil,Brasil,Não,Não,Não
220,2024,Achados e perdidos,Crônica,Jose Henrique Sasek,Masculino,de 70 a 80 anos,Brasil,Toca,Brasil,Brasil,Não,Não,Não
221,2024,Acônito,Poesia,Ellen Carolina,Feminino,de 20 a 30 anos,Brasil,Versos em Cantos,Brasil,Brasil,Não,Não,Não
222,2024,Acontecerá de muito acontecer,Romance,Carlos Nejar,Masculino,de 80 a 90 anos,Brasil,AGE,Brasil,Brasil,Não,Não,Não
223,2024,Aconteceu muita coisa nos últimos três anos,Conto,Carolina Jordao,Feminino,de 20 a 30 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
224,2024,Acrópole: uma expedição no porvir,Romance,Elton Rodrigo Riffel,Masculino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
225,2024,Adeus,Poesia,Camila Gregori,Feminino,de 20 a 30 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
226,2024,Afetos,Poesia,Jorge Maia,Masculino,de 30 a 40 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
227,2024,Afetos Navegantes: olhar o porto do mar,Poesia,Marina Campanatti,Feminino,de 30 a 40 anos,Portugal,Urutau,Brasil,Brasil,Não,Não,Não
228,2024,afetos postiços,Conto,Gabriele Rosa,Feminino,de 30 a 40 anos,Brasil,Ofícios Terrestres,Brasil,Brasil,Não,Não,Não
229,2024,Agora é nunca mais,Crônica,Claudio Vigo,Masculino,de 60 a 70 anos,Brasil,Imprimatur,Brasil,Brasil,Não,Não,Não
230,2024,Agosto,Romance,Sarah Adamopoulus,Feminino,de 60 a 70 anos,Portugal,Companhia das Ilhas,Portugal,Portugal,Não,Não,Não
231,2024,Água lampeja,Poesia,Luisa Chaves,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
232,2024,Água salgada e SuperBonder,Crônica,Monalisa Rigo,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
233,2024,Agualuz,Romance,Cecilia Rogers,Feminino,de 60 a 70 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
234,2024,Aguapés,Romance,Giovana Oliveira,Feminino,de 20 a 30 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
235,2024,Ainda hoje quando chove,Poesia,Diana Castilho,Feminino,de 40 a 50 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
236,2024,Ainda que tarde,Conto,Vera Maia,Feminino,de 60 a 70 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
237,2024,Ainda quero aprender mandarim,Conto,Tiago D. Oliveira,Masculino,de 40 a 50 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
238,2024,Álbum de Retalhos,Romance,Guilherme Malcher,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
239,2024,Além da Margem: o encontro das águas,Romance,Adriana C. A. Figueiredo,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
240,2024,Além da memória,Poesia,Thales Guaracy,Masculino,de 50 a 60 anos,Brasil,Assírio & Alvim Brasil,Brasil,Brasil,Não,Não,Não
241,2024,Além do Ego,Poesia,Silvia Vanderss,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
242,2024,Além-fronteiras,Conto,Jairo Dechtiar,Masculino,de 60 a 70 anos,Estados Unidos,Bestiário,Brasil,Brasil,Não,Não,Não
243,2024,Alevantados,Poesia,Jose Adriano Alves,Masculino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
244,2024,Alfabeto adiado,Conto,Jose Ricardo Nunes,Masculino,de 50 a 60 anos,Portugal,Companhia das Ilhas,Portugal,Portugal,Não,Não,Não
245,2024,Alfarrábios: versos e reversos,Poesia,Lea De Sousa Campos De Menezes,Feminino,de 60 a 70 anos,Brasil,Ibis Libris,Brasil,Brasil,Não,Não,Não
246,2024,Alfarrabista,Poesia,Luis Aguiar,Masculino,de 40 a 50 anos,Portugal,Labirinto,Portugal,Portugal,Não,Não,Não
247,2024,Algo Errado,Poesia,Hellington Vieira,Masculino,de 40 a 50 anos,Portugal,Urutau,Brasil,Portugal,Não,Não,Não
248,2024,Algol,Conto,Kleber Lima,Masculino,de 30 a 40 anos,Brasil,Nauta,Brasil,Brasil,Não,Não,Não
249,2024,Algumas distâncias percorridas,Poesia,Andre Maia,Masculino,de 30 a 40 anos,Brasil,Quelônio,Brasil,Brasil,Não,Não,Não
250,2024,Algures,Poesia,Carlos Andre,Masculino,de 40 a 50 anos,Brasil,Clóe,Brasil,Brasil,Não,Não,Não
251,2024,Alma Cessante Feita Brasa Esvaída,Romance,Samuel Carvazan,Masculino,de 20 a 30 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
252,2024,Alma Feminina - A comparação,Conto,Artenio Fonseca,Masculino,de 60 a 70 anos,Brasil,Edições Archangelus,Brasil,Brasil,Não,Não,Não
253,2024,Alma Feminina - De volta ao útero da Mãe África,Conto,Artenio Fonseca,Masculino,de 60 a 70 anos,Brasil,Edições Archangelus,Brasil,Brasil,Não,Não,Não
254,2024,Alma Feminina - Infernos astrais,Conto,Artenio Fonseca,Masculino,de 60 a 70 anos,Brasil,Edições Archangelus,Brasil,Brasil,Não,Não,Não
255,2024,Almas em Tácitas,Poesia,Lino Mukurruza,Masculino,de 30 a 40 anos,Moçambique,Alcance,Moçambique,Moçambique,Não,Não,Não
256,2024,Almas que gritam no escuro,Poesia,Renata R. Nunes,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
257,2024,Almessência ou o pensamento que sou,Romance,Luiz Thiago Mangini,Masculino,de 60 a 70 anos,Brasil,Dialética,Brasil,Brasil,Não,Não,Não
258,2024,Alpendre (entre moradas e não lugares),Poesia,Daniel Pala Abeche,Masculino,de 40 a 50 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
259,2024,Altomar,Conto,Claudio Dutra,Masculino,de 60 a 70 anos,Brasil,Transversal - Oito e Meio,Brasil,Brasil,Não,Não,Não
260,2024,"Alucilâminas: poemas plathônicos, versos atemporais da redoma de vidro de Sylvia Plath",Poesia,Silas Correa Leite,Masculino,de 70 a 80 anos,Brasil,Cajuína,Brasil,Brasil,Não,Não,Não
261,2024,Ámame otra vez si te atreves,Poesia,Matheus Torres,Masculino,de 20 a 30 anos,Brasil,Primata,Brasil,Brasil,Não,Não,Não
262,2024,Amanhã eu mudo o mundo,Conto,Rita Pabst Martins,Feminino,de 40 a 50 anos,Brasil,Micronotas,Brasil,Brasil,Não,Não,Não
263,2024,amar só,Poesia,Mariana Mariotto,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
264,2024,amarela-manga: uma antologia nipo-poética,Poesia,Liana Nakamura,Feminino,de 20 a 30 anos,Brasil,Corsália,Brasil,Brasil,Não,Não,Não
265,2024,Amargo,Poesia,Ale Magalhaes,Feminino,de 40 a 50 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
266,2024,América Xereca,Poesia,Jessica Iancoski,Prefiro não informar,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
267,2024,Amiga Conselheira,Romance,Juliana Dutra,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
268,2024,Amiga insana,Romance,Josiani Freitas,Feminino,de 30 a 40 anos,Estados Unidos,Autopublicação,,Brasil,Não,Não,Não
269,2024,Amigos Têm Dez Contos,Conto,Paulo Pera,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
270,2024,Amor de infãncia,Romance,Adriana Pimenta,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
271,2024,Amor e Fé,Poesia,Tomaz Souza,Masculino,de 30 a 40 anos,Brasil,Brunsmarck,Brasil,Brasil,Não,Não,Não
272,2024,Amor e outros poemas,Poesia,Keyfani Bonfim,Feminino,de 20 a 30 anos,Brasil,Brunsmarck,Brasil,Brasil,Não,Não,Não
273,2024,Amor em qualquer tempo,Poesia,Sonia Nabarrete,Feminino,de 60 a 70 anos,Brasil,Feminas,Brasil,Brasil,Não,Não,Não
274,2024,Amor maduro,Poesia,Raquel Guimaraes,Feminino,de 40 a 50 anos,Brasil,Palavreado,Brasil,Brasil,Não,Não,Não
275,2024,Amor no Apocalipse,Romance,Paola Fanticelli,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
276,2024,Amor ou algo assim,Romance,Mariana Chazanas,Feminino,de 30 a 40 anos,Brasil,Rocco,Brasil,Brasil,Não,Não,Não
277,2024,Amor recreativo,Poesia,Luiza Leite Ferreira,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
278,2024,Amor Sob Medida,Romance,Adriana C. A. Figueiredo,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
279,2024,Amorança,Romance,Sandrera,Prefiro não informar,de 30 a 40 anos,Brasil,Cousa,Brasil,Brasil,Não,Não,Não
280,2024,Amores Cósmicos ,Conto,Amanda Sales,Feminino,menos de 20 anos,Brasil,Caravana,Brasil,Brasil,Não,Não,Não
281,2024,Amores di-versos re-versos conto ,Poesia,Antonio Sales,Masculino,de 40 a 50 anos,Brasil,Brunsmarck,Brasil,Brasil,Não,Não,Não
282,2024,"Amores, Marias, Marés",Romance,Chico Fonseca,Masculino,de 70 a 80 anos,Brasil,Pensamento-Cultrix ,Brasil,Brasil,Não,Não,Não
283,2024,Ana,Romance,Simone Brantes,Feminino,de 60 a 70 anos,Brasil,Macondo,Brasil,Brasil,Não,Não,Não
284,2024,Anas - poesia (e outras urgências),Poesia,Paula Quinaud,Feminino,de 60 a 70 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
285,2024,Andando em círculos,Romance,Laura Roberta Neves,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
286,2024,Andante,Poesia,L. C. Esteves,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
287,2024,Andarilhos de Vidro,Romance,Thiago Goncalves,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
288,2024,Angeli In Terrenis Processionibus,Poesia,Antoine De Bourj Hammoud,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
289,2024,ångelo,Romance,Schleiden Nunes-Pimenta,Masculino,de 30 a 40 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
290,2024,Anhangá ,Romance,Yussef Francis Kalume,Masculino,de 40 a 50 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
291,2024,Animais,Poesia,Jansen Hinkel,Masculino,de 30 a 40 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
292,2024,Animais submersos,Conto,Priscila Gontijo,Feminino,de 50 a 60 anos,Brasil,Quelônio,Brasil,Brasil,Não,Não,Não
293,2024,Animal com dois corações,Poesia,Christine Gryschek,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
294,2024,Animal faminto em dia de domingo,Poesia,Gabriel T Ramos,Masculino,de 30 a 40 anos,Brasil,Pedregulho,Brasil,Brasil,Não,Não,Não
295,2024,Aniquilação ou a pequena odisseia em queda livre,Poesia,Carlos Nuno Granja,Masculino,de 50 a 60 anos,Portugal,The Poets And Dragons Society,Portugal,Portugal,Não,Não,Não
296,2024,Anna e Sílvia,Romance,Elizabeth Inez Espinosa,Feminino,de 50 a 60 anos,Brasil,InVerso,Brasil,Brasil,Não,Não,Não
297,2024,Anônimo nômade,Crônica,Mario Araujo,Masculino,de 60 a 70 anos,Brasil,Imprimatur,Brasil,Brasil,Não,Não,Não
298,2024,Antes da tempestade ,Conto,Juliana Schroden,Feminino,de 40 a 50 anos,Brasil,Caravana,Brasil,Brasil,Não,Não,Não
299,2024,Antes de morrer um poema,Poesia,Isabelle Borges,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
300,2024,Antes do melaço dar água na boca,Poesia,Luiza Prado,Feminino,de 30 a 40 anos,Brasil,Mondru,Brasil,Brasil,Não,Não,Não
301,2024,Antes do silêncio,Romance,Rogerio Pereira,Masculino,de 50 a 60 anos,Brasil,Dublinense,Brasil,Brasil,Não,Não,Não
302,2024,Antes que a gente morra,Poesia,Ana Larousse,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
303,2024,Antiquário de selvagerias,Poesia,Felipe Nascimento,Masculino,de 20 a 30 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
304,2024,Antiquário moderno,Poesia,Samuel Marinho,Masculino,de 40 a 50 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
305,2024,Antologia do Recontar I,Conto,Luciana Ferreira Da Silva,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
306,2024,Antologia poética de insônias,Poesia,Vinicius Perobeli,Masculino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
307,2024,Antropoceno,Poesia,Amanda Abbud,Feminino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
308,2024,Antropologia da Terra,Poesia,Evilasio Junior,Masculino,de 40 a 50 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
309,2024,Anunciação,Romance,Puri Matsumoto,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,Brasil,Não,Não,Não
310,2024,Anversos,Conto,Carolina Santos,Feminino,de 40 a 50 anos,Brasil,Telucazu,Brasil,Brasil,Não,Não,Não
311,2024,Ao som da lira,Poesia,Ursula Avner,Feminino,de 50 a 60 anos,Brasil,Mosaico,Brasil,Brasil,Não,Não,Não
312,2024,Aos papais e mamães,Romance,Benjamin Flores,Masculino,de 40 a 50 anos,Brasil,Versiprosa,Brasil,Brasil,Não,Não,Não
313,2024,Apagando a luz no fim do túnel ou a verdade humana ,Poesia,Saulo Florentino,Masculino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
314,2024,Aparas do dia - a escrita na ponta do lápis,Crônica,Joao Barrento,Masculino,de 80 a 90 anos,Portugal,Companhia das Ilhas,Portugal,Portugal,Não,Não,Não
315,2024,Aparecida da minha infância,Crônica,Zeze Barbosa,Feminino,mais de 90 anos,Brasil,Penalux,Brasil,Brasil,Não,Não,Não
316,2024,apenas mãe,Poesia,Mabelly Venson,Feminino,de 40 a 50 anos,Brasil,Editora Comala,Brasil,Brasil,Não,Não,Não
317,2024,Apenas mais um idiota apaixonado,Poesia,Davi A. De Oliveira,Masculino,de 20 a 30 anos,Brasil,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
318,2024,Apneia,Poesia,Alexandre Andrei,Masculino,de 60 a 70 anos,Brasil,Bestiário,Brasil,Brasil,Não,Não,Não
319,2024,Apocalipse: o código secreto,Romance,Rodrigo Ribeiro,Masculino,de 40 a 50 anos,Brasil,In House,Brasil,Brasil,Não,Não,Não
320,2024,Apontamentos filosóficos,Crônica,Joao Paulo Tadeu Dias,Masculino,de 30 a 40 anos,Brasil,Becalete,Brasil,Brasil,Não,Não,Não
321,2024,Aporia,Poesia,Bruno Velosa,Masculino,de 40 a 50 anos,Portugal,Kotter,Brasil,Brasil,Não,Não,Não
322,2024,Apóstata,Romance,Fernanda Lirea,Feminino,de 40 a 50 anos,Brasil,Cartola,Brasil,Brasil,Não,Não,Não
323,2024,AppCoisa,Romance,Baldomero De Oliveira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
324,2024,Aprisionado - um Campeão de slam,Romance,Jose Sarmento,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
325,2024,Aprisionados,Romance,Elder Da Silva Raimundo,Masculino,de 30 a 40 anos,Brasil,Ópera,Brasil,Brasil,Não,Não,Não
326,2024,Aproximações do sono,Conto,Raul Colaco,Masculino,de 30 a 40 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
327,2024,Aqualtune - A Princesa do Kongo,Romance,Manuela Gonzaga,Feminino,de 60 a 70 anos,Portugal,Bertrand,Portugal,Portugal,Não,Não,Não
328,2024,Aquele que tudo devora,Poesia,Philippe Wollney,Masculino,de 30 a 40 anos,Brasil,Cepe,Brasil,Brasil,Não,Não,Não
329,2024,Aqueles anos (sem dourados),Romance,Orlando Fonseca,Masculino,de 60 a 70 anos,Brasil,Bestiário,Brasil,Brasil,Não,Não,Não
330,2024,Aqui,Poesia,Camila Dalvi,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
331,2024,Aqui Jaz Uma Professora,Poesia,Rosana Siqueira,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
332,2024,Aquilo que nunca soube,Romance,Luciana De Gnone,Feminino,de 40 a 50 anos,Brasil,Autopublicação,,Brasil,Não,Não,Não
333,2024,Ar aberto,Poesia,Mariana Paz,Feminino,de 40 a 50 anos,Brasil,Nós,Brasil,Brasil,Não,Não,Não
334,2024,ar livre,Poesia,Isabela Montello,Feminino,de 40 a 50 anos,França,Toma Aí Um Poema,Brasil,Brasil,Não,Não,Não
335,2024,Arca dos fascínios azuis,Poesia,Diego Dias,Masculino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
336,2024,Arcano sem nome,Poesia,Ubiratan Caetano,Masculino,de 40 a 50 anos,Brasil,Folhas de Relva,Brasil,Brasil,Não,Não,Não
337,2024,Área reservada para pichadores amadores,Conto,Maiara Libano,Feminino,de 30 a 40 anos,Brasil,7Letras,Brasil,Brasil,Não,Não,Não
338,2024,Areia na olhota,Poesia,Erica Magni,Feminino,de 30 a 40 anos,Brasil,Pedregulho,Brasil,Brasil,Não,Não,Não
339,2024,Areia não é sujeira,Poesia,Pamela Rodrigues,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,Brasil,Não,Não,Não
340,2024,Argos,Romance,Carlos Leme,Masculino,de 50 a 60 anos,Brasil,Life,Brasil,Brasil,Não,Não,Não
341,2024,Arô boboi!,Poesia,Miriam Alves,Feminino,de 70 a 80 anos,Brasil,"Círculo de Poemas, Luna Parque e Fósforo",Brasil,Brasil,Não,Não,Não
342,2024,Aroma de manga,Conto,Salvador Callia,Masculino,de 70 a 80 anos,Brasil,Paraquedas,Brasil,Brasil,Não,Não,Não
